line,text
257,"-expect to be your own teacher if you take this course!! :) free youtube lectures and the textbook is your saviorits difficult. the mechanisms were complicated and the powerpoint notes did not show the mechanism clearly and there was no lecture videos provided so i couldn't watch and pick up easily.he got accents and he couldn't illustrate his points clearly. But I could see Tong did try hard in making us to learn something.The content was mainly about some basic properties of organic compounds and function groups, such as alkanes, alkenes, alkynes, etc. Many synthesis would be covered in the final part.Very unfluent and hardly understandable English. The time slot was bad (4:30pm-5:50pm). Therefore, very few people is willing to attend the class. For me, mostly was based on self-study.Basically talked about the structures and properties of different functional groups. The content is easies before midterm, mainly including few concepts such as bonding theory and acid and base. After midterm, more specific reactions and mechanisms are covered, which also needs a lot of time to remember.Prof Tong's teaching sometimes could be boring, especially discussing the reactions, but generally is not too bad.A lot of new knowledge on organic reactions, mechanisms, syntheses, but not enough time to master them. Course is taught too fast and too many things crammed into one semester.Prof teaches fast, talks too fast, doesn't update pdf with in-class questions, so if you can't follow in class, well...The course give me a glance how organic chemistry looks like. If you try to clear the concepts after every lesson, it can be easier when it comes to midterm and final exam.Professor's accent was relatively hard for me to understand what he was talking about. I skip nearly all the lessons after midterm.Overall useful. Content before midterm was fairly easy (I mean easier than what I heard of). Final exam portion was difficult, mainly due to mechanisms which require a great amount of time to memorize it.Professor's English was not the worst, but sometimes it was hard to understand due to his Chinese accents. His voice was monotonic, easily falling into sleep.To me, the content is just right, not too many, and not too few."
258,"  The first part is the basic things, which includes orbitals, drawing structures, orbital hybridization, formation of bonds, molecular shape and bond polarity. Then comes acid and bases, with detailed discussion on the factors affecting acid strength. After that would be alkanes and cycloalkanes, in which their limited amount of reactions are mentioned. Conformations of both cyclo- and aliphatic alkanes are discussed, which is followed by stereochemistry. A brief discussion on the various types of reaction and how to draw reaction mechanisms is taught before midterm."
259,"  After midterm is comes the physical chemistry of reactions, including kinetics and energetics. Then, various functional groups and their typical reactions are discussed. Functional groups mentioned include alkenes, alkynes, alkyl halides, alcohols, epoxides, ethers, thiols and sulfides. An in depth discussion on SN2, SN1, E2 E1 and E1cb mechanisms is inserted after the alkyl halides.Quite good. The instructor is from mainland, so he speaks with an accent, but his english is still quite clear and understandable. Pace not too fast. At the start of every powerpoint is a summary of the last powerpoint and a revision question, which facilitates consolidation of knowledge of the past powerpoint. Very patient on answering questions, often a long queue would appear after class, waiting to ask questions. It is not rare to take half an hour for the queue to disappear.The topics are:"
260,(i) Introduction
261,(ii) Molecular Structures and Bonding
262,(iii) Acids and bases
263,(iv) Structures of simple solids
264,(v) Molecular symmetry
265,(vi) Introduction to coordinatioin chemistry
266,(vii) Periodic characteristics of compounds
267,There are lecture vidoes. There is a textbook. The content can be found from textbook. Some are related to lab-work.
268,"Textbook is ¡°Inorganic Chemistry¡±, 6thedition, by Mark Weller et al., OUP (2014)"
269,"Reference books: ¡°Inorganic Chemistry¡±, 4thedition, by C. E. Housecroft and A. G. Sharpe, Pearson (2012)"
270,"¡°Inorganic Chemistry¡±, 3rd/4thedition, by Gary Miessler and D. A. Tarr, PearsonThe professor is excellent and nice. His teaching is clear. Lecture videos are provided. We can feel free to ask him any questions. The concept taught is clear. However he taught very fast. And sometimes he tells jokes and have Chinese ascent. The powerpoint is clear, some is quoted from textbook.Molecular Structure and Bonding"
271,Acids and Bases
272,Structures of Simple Solids
273,Molecular Symmetry
274,Introduction to Coordination Chemistry
275,Periodic Characteristics of Compounds
276,"The amount of content is adequate and not difficult to understand. I would say that molecular symmetry might be the most challenging topic of the course, but it is still comprehensible.Prof. Leung is a great instructor. He talks using simple language so that students are not confused by terms they never heard of. He is also helpful and responds quickly to questions. After class, he is very patient when answering students' questions.Molecular orbital"
277,Ligand group orbital
278,"acid and base (Bronsted, Lewis, Hard soft)"
279,"Structure of simple solids (7 crystal systems, lattice energy, semiconductors)"
280,"Molecular symmetry (Group theory, IR spectrum, Raman spectroscopy, vibration mode)"
281,"Introduction to coordination chemistry (geometry, isomerism, transitional metals)"
282,"Some basic periodic trendsProf Leung really nice, he teaching was really really good (maybe due to he is a local prof)."
283,"During final exam, he even gave us a few minutes to read the paper, and ask him questions if you do not understand.I would say the arrangement of content is reasonable, and it doesnt really ask to memorize a lot once the student comprehend the concepts.prof LEUNG is helpful and kind, always replies the emails in time and explains clearly. personally i think he is the best prof i have met this semester, however  i feel he compromises a lot in many aspects.The content is appropriate but not particularly interesting (and it is pretty abstract at some points). I suggest it has missed some elements on how the knowledge in this course can be applied to real life circumstances. The main content includes MO theory, acid-base theory, solid structure and property, band theory, molecular shape and symmetry, IR spectroscopy and finally crystal field theory. If you have a strong background in introductory level physical and inorganic chemistry concepts (bondings e.g. MO, coulombic force, intermolecular force; structure e.g. VSEPR; thermodynamics etc.), then you would find this course not too difficult.Prof. Leung is a knowledgeable, responsible and humble teacher. Nice experience to be a student under his teaching.Topics:"
